date,block,Raw_Frequency,MP_Schedule,MP_Drawal,MP_Demand,CZ_Total_Schedule,CZ_Demand,EZ_Total_Schedule,EZ_Demand,WZ_Total_Schedule,WZ_Demand,ATPS_Gen,SGTP_Gen,SGTS_Gen,SINGHAJI_Gen,Total_Thermal_Gen_Ex_Auxillary,Total_Hydel,Thermal_Hydel_Gen,UI_Rate,Total_IPP_Gen,Solar,Wind,CZ_Demand_Avg,EZ_Demand_Avg,WZ_Demand_Avg,MP_Demand_Avg,ISP_Hydro,OSP_Hydro,date_int
20251101,40,49.97266666666667,7512.933333333333,7028.6,10481.266666666666,3163.4,3429.9333333333334,2374.3333333333335,2681.6,3907.2,3988.133333333333,148.46666666666667,1036.8666666666666,1,378.1333333333333,1423,762.4,2185.5333333333333,1.5146666666666666,339.63533333333334,849.4013333333334,14.442666666666668,3457.1673333333333,2722.786666666667,4057.528,10627.464666666667,0.458,260,20251101
20251101,41,49.846000000000004,7130.8,6764.6,10353.666666666666,3034.733333333333,3397.133333333333,2309,2636.6,3770.2,3891.5333333333333,135.66666666666666,1009.7333333333333,1,379.3333333333333,1387.5333333333333,841.9333333333333,2229.4666666666667,1.698,341.2426666666667,944.6086666666667,13.561333333333334,3426.6013333333335,2680.6726666666664,3990.6026666666667,10477.87,86.826,249.6,20251101
20251101,42,49.839333333333336,6403.066666666667,6516.666666666667,10224.4,2896.6666666666665,3346.133333333333,2236.133333333333,2606.733333333333,3629.4666666666667,3905.4,129.66666666666666,1001.6,1,377.3333333333333,1369.9333333333334,962.1333333333333,2332,1.7713333333333334,345.964,944.7773333333333,12.952,3394.828,2636.6846666666665,3894.9913333333334,10355.398,265.11466666666666,208,20251101
20251101,43,49.92333333333333,6102.533333333334,6396.8,10061.933333333332,2768.266666666667,3264,2169.4,2557.266666666667,3492.866666666667,3871.3333333333335,130,1001.8,1,376.8,1369.2666666666667,924.0666666666667,2293.3333333333335,1.7646666666666666,346.36800000000005,935.2793333333334,12.654666666666666,3335.95,2605.55,3903.55,10214.82,255.76000000000002,208,20251101
20251101,44,49.896,6508.4,6365.666666666667,9967.6,2665.6666666666665,3200,2123.266666666667,2540.9333333333334,3395.6,3836.6,128.6,1009.9333333333333,1,377.2,1376.2666666666667,812.8666666666667,2189.0666666666666,1.7313333333333332,348.12466666666666,935.256,13.625333333333334,3257.5900000000006,2548.88,3873.01,10052.5,116.21666666666667,212.91466666666668,20251101
20251101,45,49.95133333333333,6532.466666666666,6285.666666666667,9756.4,2589.4666666666667,3109.2,2086,2508.3333333333335,3352.3333333333335,3768.733333333333,129.26666666666668,1012.8666666666667,1,377.2,1379.2,694.8666666666667,2073.9333333333334,1.7113333333333332,345.98199999999997,962.0433333333333,13.596,3190.1599999999994,2541.36,3829.6,9959.82,0.5246666666666667,210,20251101
20251101,46,50.01,6433,6213.333333333333,9617.866666666667,2518.133333333333,2976.6666666666665,2067.133333333333,2489.9333333333334,3342.4666666666667,3752.3333333333335,128.66666666666666,1007.4666666666667,1,377.06666666666666,1372.2666666666667,696.9333333333333,2069,1.666,338.9306666666667,907.6800000000001,13.550666666666666,3104.62,2509.9,3766.87,9753.29,0.48800000000000004,217.42933333333335,20251101
20251101,47,50.028,6160.733333333334,6062.866666666667,9441.866666666667,2446.6666666666665,2897.133333333333,2061.0666666666666,2448.9333333333334,3341.6,3711.133333333333,127.53333333333333,1010.0666666666667,1,377.8,1374.2,692.4666666666667,2066.6666666666665,1.6753333333333333,335.2853333333333,901.9873333333333,11.392,2976.13,2494.11,3750.26,9617.74,0.4153333333333334,210,20251101
20251101,48,50.047333333333334,5810.466666666666,5927.4,9240.2,2386.266666666667,2792.866666666667,2018.8666666666666,2414.2,3311.266666666667,3655.0666666666666,127.13333333333334,1005.2666666666667,1,377.4,1367.2666666666667,696.3333333333334,2063.866666666667,1.68,332.622,851.4300000000001,9.855333333333332,2895.35,2445.33,3711.79,9439.12,1.4406666666666665,210,20251101
20251101,49,50.07533333333333,5786.8,5689.266666666666,9219.333333333334,2424.4,2794.2,2042.4666666666667,2400.8,3374.8,3626.2,128.26666666666668,997.5333333333333,1,378.2,1360.0666666666666,811.8,2171.733333333333,1.596,331.15133333333335,943.412,8.120666666666667,2789.32,2413.35,3646.43,9235.97,120.92,210,20251101
20251101,50,50.104000000000006,5589.133333333333,5520.466666666666,9102.066666666668,2396.6666666666665,2809.9333333333334,2036.6666666666667,2317.9333333333334,3350.133333333333,3583.6,128.53333333333333,1010.8666666666667,1,377.8,1373.4666666666667,810,2183.4666666666667,1.4873333333333332,324.85333333333335,985.8733333333333,8.336666666666666,2800.32,2403.43,3626.52,9219.6,119.316,210,20251101
20251101,51,50.068666666666665,5559.133333333333,5502.733333333334,9042.4,2358.866666666667,2793.2,1982.9333333333334,2282.4,3312.5333333333333,3586.266666666667,130.93333333333334,1021.4,1,378.73333333333335,1386.5333333333333,818.1333333333333,2204.733333333333,1.6373333333333333,327.4386666666667,914.6773333333333,8.780666666666667,2816.1599999999994,2316.21,3590.2,9102.37,121.51733333333333,210,20251101
20251101,52,50.13933333333333,5594.4,5450,8953,2334.733333333333,2772,1934.2666666666667,2257.5333333333333,3324.9333333333334,3555.9333333333334,140.33333333333334,1013.6,1,377.46666666666664,1386.6,821.4666666666667,2207.8,1.3893333333333333,325.814,893.8206666666666,8.603333333333333,2800.6,2284.51,3585.02,9042.85,117.06666666666666,210,20251101
20251101,53,50.02333333333333,5507.4,5366.666666666667,8814.8,2305.5333333333333,2734.9333333333334,1882.4666666666667,2224.2,3339.733333333333,3500.4666666666667,137.73333333333332,1000.3333333333334,1,376.6666666666667,1371.2,738.2666666666667,2109.4,1.37,331.9133333333333,930.66,8.006,2776.27,2257.67,3555.31,8949.26,48.14533333333334,210,20251101
20251101,54,49.996,5551.133333333333,5390.466666666666,8845.533333333333,2286.6,2777.8,1854.9333333333334,2220.5333333333333,3347.9333333333334,3523.133333333333,135.6,1011,1,377.2,1381,690.5333333333333,2071.4,1.6593333333333333,338.38866666666667,954.9166666666666,7.384666666666666,2734.57,2223.3,3500.85,8813.47,0.4613333333333333,210,20251101
20251101,55,49.986666666666665,5517,5381.333333333333,8777.266666666666,2244.8,2726,1826.7333333333333,2155.9333333333334,3306.8,3534.6,135.4,1012.9333333333333,1,377.06666666666666,1382.4666666666667,690.8666666666667,2073.4,1.7106666666666668,338.9633333333333,912.8686666666666,7.1866666666666665,2775.394,2219.9306666666666,3522.7086666666664,8843.889999999998,0.42733333333333334,210,20251101
20251101,56,50.01466666666667,5528.933333333333,5424.666666666667,8749,2198.0666666666666,2698.2,1769.0666666666666,2122.133333333333,3263.6666666666665,3564.2,134.66666666666666,1023.3333333333334,1,377,1393.2,712.0666666666667,2105.2,1.738,335.79133333333334,816.4873333333333,7.899333333333333,2725.98,2154.67,3532.99,8774.2,0.4246666666666667,210,20251101
20251101,57,49.962,5617.733333333334,5517.333333333333,8815.066666666668,2160.133333333333,2703.9333333333334,1720.4,2147.4666666666667,3221.133333333333,3604.266666666667,134.93333333333334,1034.0666666666666,1,375.8,1403,717.4666666666667,2120.5333333333333,1.7773333333333334,344.3,757.268,9.248,2702.04,2125.942,3563.9393333333337,8754.96,0.4746666666666667,210,20251101
20251101,58,49.99,5632.4,5665.666666666667,8912.666666666666,2141.4666666666667,2687.866666666667,1716.2666666666667,2187.6,3199.133333333333,3669.133333333333,132.4,1003.8666666666667,0.9333333333333333,377.2,1371.3333333333333,712.7333333333333,2084.0666666666666,1.7613333333333334,342.8346666666667,758.0293333333334,7.936000000000001,2700.63,2153.46,3608.06,8819.24,0.4666666666666667,205.93733333333333,20251101
20251101,59,49.94466666666667,5698.4,5768.333333333333,8997.333333333334,2082.3333333333335,2744.2,1671.4,2214.866666666667,3121.0666666666666,3646.5333333333333,133.8,993,1,376.8666666666667,1362.2666666666667,706.0666666666667,2068.266666666667,1.76,348.2793333333333,754.7726666666666,8.320666666666666,2689.8126666666667,2183.56,3661.3066666666664,8909.84,0.43733333333333335,200.43866666666665,20251101
20251101,60,50.062000000000005,5787.733333333334,5952.666666666667,9066.533333333333,2063.5333333333333,2763.5333333333333,1641.8666666666666,2241.2,3081.866666666667,3709.6666666666665,131.66666666666666,995.3333333333334,0.8666666666666667,377.8,1361.6,695.6,2057.3333333333335,1.7873333333333332,336.144,666.2686666666667,10.298666666666668,2746.68,2217.28,3649.13,9002.58,0.4613333333333333,189.06333333333333,20251101
20251101,61,49.994,5943.133333333333,6040.533333333334,9075.733333333334,2185.9333333333334,2790.4666666666667,1736.8666666666666,2241.5333333333333,3247.3333333333335,3704.133333333333,131.8,1013.8,0.8,378.06666666666666,1380.4,698.5333333333333,2078.9333333333334,1.8613333333333335,343.6273333333333,559.4613333333333,11.68,2764.553333333333,2244.0386666666664,3704.364666666667,9068.389999999998,0.4366666666666667,194.306,20251101
20251101,62,50.07066666666667,5946.533333333334,6209.866666666667,9217.533333333333,2381.8,2861.5333333333333,1891.5333333333333,2239.4,3519.6666666666665,3737.0666666666666,145.66666666666666,1038.6,0.9333333333333333,377.1333333333333,1416.7333333333333,690.5333333333333,2107.266666666667,2.0746666666666664,332.2993333333333,516.7893333333334,13.138666666666667,2789.12,2243.72,3705.77,9076.51,0.42266666666666663,186.84,20251101
20251101,63,50.059333333333335,5901.2,6086.2,9286.866666666667,2607.6666666666665,2896.6,2059.866666666667,2265.4,3839.3333333333335,3738.5333333333333,176.6,1132.8,1,380.4,1536,788.0666666666667,2324.2,2.2393333333333336,337.61733333333336,480.2386666666667,16.74,2858.756,2242.021333333333,3733.574,9216.8,96.65066666666667,188.46133333333333,20251101
20251101,64,50.18866666666667,6004.4,6187,9421.266666666666,2799.133333333333,2966.8,2187.6,2293.2,4131.333333333333,3791,200,1180.4,1,407.93333333333334,1627.6,791.8666666666667,2419.733333333333,2.334,392.71200000000005,366.054,19.787333333333333,2899.67,2265.3400000000006,3739.89,9292.81,112.742,175.98466666666667,20251101
20251101,65,50.074666666666666,6305.066666666667,6156.4,9554.066666666668,2986.866666666667,3030.4,2309.4,2311.6666666666665,4427,3814.2,201.46666666666667,1214.4666666666667,0,453.2,1705.3333333333333,873.0666666666667,2578.266666666667,2.424,438.94466666666665,328.70866666666666,21.866666666666667,2969.75,2295.71,3792.07,9420.49,183.2133333333333,185.84733333333332,20251101
